ID,Name,CAS,SMILES
T2729,Scoparone,120-08-1,COc1c(cc2c(c1)ccc(=O)o2)OC
T2728,Limonin,1180-71-8,CC1(C)O[C@H]2CC(=O)OC[C@@]22[C@H]1CC(=O)[C@]1(C)[C@@H]2CC[C@@]2(C)[C@@H](OC(=O)[C@H]3O[C@@]123)c1ccoc1
T2727,Salvianolic acid B,115939-25-8,OC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)\C=C\c1ccc(O)c2O[C@@H]([C@@H](C(=O)O[C@H](Cc3ccc(O)c(O)c3)C(O)=O)c12)c1ccc(O)c(O)c1
T2726,Sinomenine,115-53-7,CN1CC[C@@]23CC(=O)C(=C[C@@H]2[C@@H]1Cc1c3c(c(cc1)OC)O)OC
T2724,Caryophyllene oxide,1139-30-6,C[C@@]12CC[C@@H]3[C@H](CC3(C)C)C(=C)CC[C@H]1O2
T2723,Ketoisophorone,1125-21-9,CC1=CC(=O)CC(C)(C)C1=O
T2722,Tetramethylpyrazine,1124-11-4,Cc1c(nc(c(n1)C)C)C
T2720,Ginsenoside Rc,11021-14-0,C\C(C)=C/CC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C
T2719,Succinic acid,110-15-6,OC(=O)CCC(O)=O
T2718,Palmatine chloride,10605-02-4,COc1c(c2c[n+]3c(cc2cc1)c1cc(c(cc1CC3)OC)OC)OC.[Cl-]
T2717,Salidroside,10338-51-9,c1cc(ccc1CCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O
T2715,Tubeimoside I,102040-03-9,C[C@@H]1O[C@H]2O[C@@H]3[C@@H](O)[C@@H](O)CO[C@H]3OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@H](OC(=O)C[C@](C)(O)CC(=O)O[C@@H]1[C@@H](O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)[C@H]2O)[C@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)CC4
T2714,Rotundine,10097-84-4,COC1=C(OC)C=C2C3CC4=C(CN3CCC2=C1)C(OC)=C(OC)C=C4
T2713,D-Stachyose tetrahydrate,10094-58-3,O[C@H]1[C@H](O)[C@H](O[C@@]1(CO)O[C@@H]1[C@H](O)[C@@H](O)[C@@H]([C@H](O1)CO[C@@H]1[C@H](O)[C@@H](O)[C@H]([C@H](O1)CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)O)O)CO.O.O.O.O
T2698,Asperosaponin ¢ö,39524-08-8,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
T2565,Hesperetin,520-33-2,c12c(c(cc(c1)O)O)C(=O)C[C@H](O2)c1ccc(c(c1)O)OC
T2543,Cabazitaxel,183133-96-2,O([C@]12[C@@H]3[C@@]([C@@H](OC)C[C@H]1OC2)(C(=O)[C@H](OC)C1=C([C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c2ccccc2)C[C@@](O)([C@H]3OC(=O)c2ccccc2)C1(C)C)C)C)C(=O)C
T2481,Ascomycin,104987-12-4,O1[C@@]2(O)C(=O)C(=O)N3[C@H](C(=O)O[C@@H]([C@@H]([C@@H](O)CC(=O)[C@@H](/C=C(/C[C@@H](C[C@H](OC)[C@@H]1[C@@H](OC)C[C@H]2C)C)\C)CC)C)/C(=C/[C@H]1C[C@@H](OC)[C@H](O)CC1)/C)CCCC3
T2321,Protodioscin,55056-80-9,C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@]2(CC[C@H]2[C@H]3CC=C3[C@@]2(CC[C@@H](C3)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)C)O)O)O)O)O[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)C)O)O)O)C)C)O[C@@]1(CC[C@@H](C)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O
T2230,Paeoniflorin,23180-57-6,C[C@]12C[C@@]3([C@@H]4C[C@]1([C@@]4([C@H](O2)O3)COC(=O)c1ccccc1)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O
T2219,Puromycin dihydrochloride,58-58-2,Cl.Cl.COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)n2cnc3c(ncnc23)N(C)C)cc1
T2217,Cephalomannine,71610-00-9,O1[C@H]2[C@](OC(=O)C)([C@@H]3[C@@]([C@@H](O)C2)(C(=O)[C@H](OC(=O)C)C2=C([C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)/C(=C/C)/C)c4ccccc4)C[C@@](O)([C@H]3OC(=O)c3ccccc3)C2(C)C)C)C)C1
T2215,Ferulic Acid,1135-24-6,COC1=C(C=CC(=C1)/C=C/C(=O)O)O
T2212,Geniposide,24512-63-8,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1CC=C2CO
T2210,Genipin,6902-77-8,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1CC=C2CO)O
T2205,Theophylline-7-acetic acid,652-37-9,Cn1c2c(c(=O)n(c1=O)C)n(cn2)CC(=O)O
T2198,Arecoline HBr,300-08-3,CN1CCC=C(C1)C(=O)OC.Br
T2197,10-Deacetylbaccatin III,32981-86-5,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1O)O)OC(=O)c1ccccc1)(CO4)OC(=O)C)O)C)O
T2183,Scopolamine butylbromide,149-64-4,[Br-].CCCC[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)c1ccccc1
T2182,Scopolamine HBr trihydrate,6533-68-2,c1ccc(cc1)[C@H](C(=O)O[C@@H]1C[C@@H]2[C@@H]3[C@H]([C@H](C1)N2C)O3)CO.Br.O.O.O
T2181,Scopolamine N-oxide HBr,6106-81-6,Br.[C@@H]12[C@@H](O1)[C@H]1[N+]([C@@H]2C[C@H](C1)OC(=O)[C@H](CO)c1ccccc1)(C)[O-]
T2179,Triptolide,38748-32-2,[C@@H]12[C@@]([C@H]([C@@]34[C@@]5([C@H]1O5)[C@@]1([C@@H](C[C@@H]3O4)C3=C(CC1)C(=O)OC3)C)O)(O2)C(C)C
T2177,Kaempferol,520-18-3,Oc1ccc(cc1)c1c(O)c(=O)c2c(O)cc(O)cc2o1
T2175,Apigenin,520-36-5,Oc1ccc(cc1)c1cc(=O)c2c(O)cc(O)cc2o1
T2174,Quercetin,117-39-5,c1(c(O)c(=O)c2c(O)cc(O)cc2o1)c1cc(O)c(O)cc1
T2163,Dihydrocapsaicin,19408-84-5,CC(C)CCCCCCC(=O)NCc1cc(c(cc1)O)OC
T2144,Tacrolimus,104987-11-3,CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC
T2143,Bergapten,484-20-8,COc1c2ccc(=O)oc2cc2c1cco2
T2142,Yohimbine hydrochloride,65-19-0,COC(=O)[C@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O.Cl
T2140,Parthenolide,20554-84-1,C\C1=C/CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1
T2136,Geniposidic Acid,27741-01-1,[C@@H]1([C@H]2[C@@H](C(=CO1)C(=O)O)CC=C2CO)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O1)CO
T1922,Pseudolaric Acid B,82508-31-4,COC(=O)C1=CC[C@]23CC[C@H]([C@]2(CC1)OC(C)=O)[C@](C)(OC3=O)\C=C\C=C(/C)C(O)=O
T1738,Taxifolin,480-18-2,Oc1ccc(cc1O)[C@@H]1[C@@H](O)C(=O)c2c(O)cc(O)cc2O1
T1737,Genistein,446-72-0,c12c(c(=O)c(co1)c1ccc(cc1)O)c(cc(c2)O)O
T1717,Mangostin,6147-11-1,COc1c(O)cc2oc3cc(O)c(C\C=C(\C)C)c(O)c3c(=O)c2c1C\C=C(\C)C
T1716,Echinacoside,82854-37-3,c1(ccc(cc1O)/C=C/C(=O)O[C@H]1[C@@H]([C@H]([C@@H](O[C@@H]1CO[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)OCCc1ccc(c(c1)O)O)O)O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)O
T1711,Harmine,442-51-3,COc1cc2c(cc1)c1c([nH]2)c(C)ncc1
T1704,Diosmetin,520-34-3,COc1c(O)cc(cc1)c1cc(=O)c2c(O)cc(O)cc2o1
T1703,SN38,86639-52-3,n12c(cc3[C@@](C(=O)OCc3c2=O)(O)CC)c2c(C1)c(c1c(n2)ccc(c1)O)CC
T1693,7-Hydroxycoumarin,93-35-6,Oc1cc2c(cc1)ccc(=O)o2
T1687L,Doxycycline hyclate,24390-14-5,O.Cl.Cl.CCO.C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C2=C(O)c2c(O)cccc12.C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C2=C(O)c2c(O)cccc12
T1686,Hematoxylin,517-28-2,Oc1ccc2[C@H]3c4cc(O)c(O)cc4C[C@@]3(O)COc2c1O
T1681,Aminophylline,317-34-0,NCCN.Cn1c2c([nH]cn2)c(=O)n(C)c1=O.Cn1c2c([nH]cn2)c(=O)n(C)c1=O
T1679,Thiostrepton,1393-48-2,CCC(C)C1NC2C=Cc3c(cc(nc3C2O)C(=O)OC(C)C2NC(=O)c3csc(n3)C(NC(=O)C3CSC(=N3)\C(NC(=O)C(NC(=O)c3csc(n3)C3(CCC(=NC3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC1=O)C(C)O)=C\C)C(C)(O)C(C)O)C(C)O
T1678,Nystatin,1400-61-9,C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\CC\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O
T1670,Lanatoside C,17575-22-3,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3C[C@H]([C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)C)O)O[C@H]7C[C@@H]([C@@H]([C@H](O7)C)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C)O
T1668,Vinblastine sulfate,143-67-9,OS(O)(=O)=O.CC[C@]1(O)C[C@H]2C[N@](C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC
T1665,Daptomycin,103060-53-3,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](CC(=O)c2ccccc2N)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCN)NC(=O)CNC1=O)[C@H](C)CC(O)=O
T1660,Silibinin,22888-70-6,COc1cc(ccc1O)[C@H]1Oc2cc(ccc2O[C@@H]1CO)[C@H]1Oc2cc(O)cc(O)c2C(=O)[C@@H]1O
T1633,Beta-Carotene,7235-40-7,C1(=C(CCCC1(C)C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C1=C(CCCC1(C)C)C)\C)\C)/C)/C
T1591L,Cytidine,65-46-3,[C@@H]1(n2c(=O)nc(cc2)N)O[C@@H]([C@H]([C@H]1O)O)CO
T1589,D-Cycloserine,68-41-7,[C@@H]1(C(=O)NOC1)N
T1558,Resveratrol,501-36-0,Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1
T1548,8-Methoxypsoralen,298-81-7,COc1c2oc(=O)ccc2cc2c1occ2
T1537,Rapamycin,53123-88-9,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O
T1521,Hydroxy Camptothecine,64439-81-2,CCC1(c2c(COC1=O)c(=O)n1Cc3c(c1c2)nc1ccc(cc1c3)O)O
T1516,Curcumin,458-37-7,COc1cc(ccc1O)\C=C\C(=O)CC(=O)\C=C\c1ccc(O)c(OC)c1
T1511,Daunorubicin hydrochloride,23541-50-6,Cl.c12c([C@H](C[C@@](C2)(C(=O)C)O)O[C@H]2C[C@@H]([C@@H]([C@@H](O2)C)O)N)c(c2c(c1O)C(=O)c1c(C2=O)c(ccc1)OC)O
T1508,Decitabine,2353-33-5,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
T1507,Streptozocin,18883-66-4,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
T1465,Mupirocin,12650-69-0,[C@H]1([C@H](CO[C@H]([C@@H]1O)C/C(=C/C(=O)OCCCCCCCCC(=O)O)/C)C[C@H]1[C@@H](O1)[C@H]([C@H](C)O)C)O
T1441,Capastat sulfate,1405-37-4,OS(O)(=O)=O.OS(O)(=O)=O.NCCCC(N)CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@@H](NC(=O)\C(NC1=O)=C\NC(N)=O)[C@H]1CCNC(=N)N1
T1431,Khellin,82-02-0,COc1c2oc(C)cc(=O)c2c(OC)c2c1occ2
T1419,Azithromycin dihydrate,117772-70-0,N1([C@@H]([C@H]([C@@]([C@H](OC(=O)[C@@H]([C@H]([C@@H]([C@H]([C@@](C[C@H](C1)C)(O)C)O[C@H]1[C@@H]([C@H](C[C@H](O1)C)N(C)C)O)C)O[C@H]1C[C@]([C@H]([C@@H](O1)C)O)(OC)C)C)CC)(O)C)O)C)C.O.O
T1407,L-Menthol,2216-51-5,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
T1400,Demeclocycline hydrochloride,64-73-3,[C@@H]12[C@](C(=C3[C@H](C2)[C@@H](c2c(C3=O)c(ccc2Cl)O)O)O)(C(=O)C(=C([C@H]1N(C)C)O)C(=O)N)O.Cl
T1399,Sucralose,56038-13-2,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CCl)O)O)CCl)O)O)Cl)O
T1391,4-Methylumbelliferone,90-33-5,Cc1cc(=O)oc2c1ccc(O)c2
T1382,Griseofulvin,126-07-8,[C@]12(C(=O)c3c(O1)c(c(cc3OC)OC)Cl)C(=CC(=O)C[C@H]2C)OC
T1381,Milbemycin oxime,129496-10-2,C[C@H]1CC[C@]2(C[C@@H]3C[C@@H](C\C=C(C)\C[C@@H](C)\C=C\C=C4/CO[C@@H]5C(=N/O)\C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@@H]1C.CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C\C=C(C)\C[C@@H](C)\C=C\C=C3/CO[C@@H]4C(=N/O)\C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
T1368,Methyl protocatechuate,2150-43-8,COC(=O)c1cc(O)c(O)cc1
T1335,Mycophenolic acid,24280-93-1,c12c(c(c(c(c1C)OC)C/C=C(/CCC(=O)O)\C)O)C(=O)OC2
T1334,Hydroquinidine,1435-55-8,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
T1326,Gentamycin sulfate,1405-41-0,OS(O)(=O)=O.CN[C@H](C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1
T1323,Artemether,71963-77-4,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3
T1321,Nonivamide,2444-46-4,CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1
T1318,Ouabain octahydrate,11018-89-6,O.O.O.O.O.O.O.O.C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C2=CC(=O)OC2)[C@H](O)[C@H](O)[C@H]1O
T1317,Cinchonidine,485-71-2,O[C@@H]([C@@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)c1ccnc2ccccc12
T1304,Chlortetracycline hydrochloride,64-72-2,Cl.CN(C)[C@H]1[C@@H]2C[C@H]3C(C(=O)c4c(O)ccc(Cl)c4[C@@]3(C)O)=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O
T1301,Guaiacol,90-05-1,COc1ccccc1O
T1297,Eugenol,97-53-0,COc1c(O)ccc(CC=C)c1
T1287,Synephrine,94-07-5,CNCC(O)c1ccc(O)cc1
T1286,Vincamine,1617-90-9,c12n3[C@](C[C@]4([C@@H]1N(CCc2c1c3cccc1)CCC4)CC)(C(=O)OC)O
T1285,Anethole trithione,532-11-6,c1(c2ccc(cc2)OC)ssc(=S)c1
T1277,Lincomycin hydrochloride,859-18-7,Cl.CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O
T1273,Diacerein,13739-02-1,CC(=O)Oc1cccc2c1C(=O)c1c(OC(=O)C)cc(cc1C2=O)C(=O)O
T1270,Vincristine sulfate,2068-78-2,OS(O)(=O)=O.CC[C@]1(O)C[C@H]2C[N@@](C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C=O)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC
T1257,Ubenimex,58970-76-6,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(O)=O
T1255,Tobramycin,32986-56-4,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
T1246,Bornyl acetate,76-49-3,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C.CC(=O)O[C@H]1C[C@H]2CC[C@]1(C)C2(C)C
T1245,Colistin sulfate,1264-72-8,OS(O)(=O)=O.CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O
T1238,Daidzein,486-66-8,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O
T1231,Pilocarpine nitrate,148-72-1,[N+](=O)(O)[O-].[C@H]1([C@@H](C(=O)OC1)CC)Cc1n(cnc1)C
T1226,Bacitracin,1405-87-4,CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC1=O)[C@@H](C)CC
T1219,Sisomicin Sulfate,53179-09-2,OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H]2O)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H]2O)OC[C@]1(C)O
T1214,Ribostamycin sulfate,53797-35-6,OS(O)(=O)=O.NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
T1207,Lovastatin,75330-75-5,[C@H]1(C[C@H](CC(=O)O1)O)CC[C@@H]1[C@H]2[C@@H](OC(=O)[C@H](CC)C)C[C@H](C=C2C=C[C@@H]1C)C
T1205,Chloramphenicol,56-75-7,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+]([O-])=O
T1188,Mizoribine,50924-49-7,n1(cnc(c1O)C(=O)N)[C@H]1[C@@H]([C@@H]([C@H](O1)CO)O)O
T1181,Gefitinib,184475-35-2,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
T1174,Topotecan hydrochloride,119413-54-6,Cl.CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)c(CN(C)C)c4cc3Cn1c2=O
T1160,Fusidine,6990-06-3,[C@]12([C@@]3([C@H](/C(=C(\CCC=C(C)C)/C(=O)O)/[C@H](C3)OC(=O)C)C[C@H]([C@H]1[C@@]1([C@@H](CC2)[C@@H]([C@@H](CC1)O)C)C)O)C)C
T1157,Moxidectin,113507-06-5,CO\N=C1\C[C@]2(C[C@@H]3C[C@@H](C\C=C(C)\C[C@@H](C)\C=C\C=C4/CO[C@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@@H]([C@H]1C)C(\C)=C\C(C)C
T1156,Palonosetron hydrochloride,135729-62-3,Cl.O=C1N(C[C@H]2CCCc3cccc1c23)[C@@H]1CN2CCC1CC2
T1151,Roxithromycin,80214-83-1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
T1131,Ivermectin,70288-86-7,CO[C@H]1C[C@H](O[C@H]2[C@@H](C)/C=C/C=C/3\CO[C@H]4[C@]3(O)[C@@H](C=C([C@H]4O)C)C(=O)O[C@H]3C[C@@H](C/C=C/2\C)O[C@]2(C3)CC[C@@H]([C@H](O2)[C@H](CC)C)C)O[C@H]([C@@H]1O[C@H]1C[C@H](OC)[C@H]([C@@H](O1)C)O)C
T1130,Gramicidin,1405-97-6,C[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC5=CNC6=CC=CC=C65)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC7=CNC8=CC=CC=C87)C(=O)NCCO)NC(=O)CNC(=O)[C@H](C(C)C)NC=O
T1126,Penicillin V potassium salt,132-98-9,[K+].C(=O)(COc1ccccc1)N[C@H]1[C@@H]2N([C@H](C(S2)(C)C)C(=O)[O-])C1=O
T1125,(+)-Shikonin,517-89-5,C\C(C)=C\C[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O
T1123,(S)-(+)-Camptothecin,7689-03-4,CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O
T1121,Podophyllotoxin,518-28-5,[C@H]1(c2c([C@@H]([C@@H]3[C@@H]1C(=O)OC3)O)cc1c(c2)OCO1)c1cc(c(c(c1)OC)OC)OC
T1104,Paromomycin Sulfate,1263-89-4,OS(O)(=O)=O.NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
T1100,Polymyxin B sulfate,1405-20-5,OS(O)(=O)=O.CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O
T1084,Apramycin sulfate,65710-07-8,[C@@H]1([C@@H]([C@H]([C@@H]([C@H](C1)N)O[C@H]1O[C@H]2[C@H](C[C@H]1N)O[C@@H]([C@H]([C@H]2O)NC)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)N)O)O)O)O)N.S(=O)(=O)(O)O
T1083,Theophylline,58-55-9,Cn1c2c([nH]cn2)c(=O)n(C)c1=O
T1082,Benzyl isothiocyanate,622-78-6,S=C=NCc1ccccc1
